alert_id,index,anomaly_score,severity,contributing_models,num_models_agree
ALERT_032238,32238,0.934960602774839,high,lstm_autoencoder,1
ALERT_208812,208812,0.9349109654460024,high,lstm_autoencoder,1
ALERT_120656,120656,0.934891999462792,high,lstm_autoencoder,1
ALERT_192028,192028,0.934868531216656,high,"isolation_forest, lstm_autoencoder, deep_clustering",3
ALERT_263542,263542,0.9348388990492468,high,lstm_autoencoder,1
ALERT_347627,347627,0.934834205946584,high,lstm_autoencoder,1
ALERT_149639,149639,0.93481491141594,high,lstm_autoencoder,1
ALERT_196098,196098,0.9347966399790302,high,lstm_autoencoder,1
ALERT_254403,254403,0.9347813649332836,high,lstm_autoencoder,1
ALERT_202059,202059,0.9345459701920512,high,"isolation_forest, lstm_autoencoder",2
ALERT_008180,8180,0.934539947730418,high,lstm_autoencoder,1
ALERT_030494,30494,0.9345144020821288,high,lstm_autoencoder,1
ALERT_319243,319243,0.9344597596985282,high,"isolation_forest, lstm_autoencoder",2
ALERT_022438,22438,0.934364423881847,high,lstm_autoencoder,1
ALERT_277174,277174,0.9343604042047432,high,lstm_autoencoder,1
ALERT_002979,2979,0.9342853945519356,high,lstm_autoencoder,1
ALERT_298940,298940,0.9342668794508298,high,lstm_autoencoder,1
ALERT_021582,21582,0.9342320043307268,high,lstm_autoencoder,1
ALERT_031361,31361,0.9340684964403432,high,lstm_autoencoder,1
ALERT_185673,185673,0.9339393700342143,high,lstm_autoencoder,1
ALERT_149031,149031,0.9339246769075784,high,lstm_autoencoder,1
ALERT_062643,62643,0.9338956487042498,high,"isolation_forest, lstm_autoencoder",2
ALERT_003266,3266,0.9338693770060188,high,lstm_autoencoder,1
ALERT_381162,381162,0.933832796223602,high,lstm_autoencoder,1
ALERT_117528,117528,0.9338279526026014,high,lstm_autoencoder,1
ALERT_065356,65356,0.9337452899385918,high,lstm_autoencoder,1
ALERT_206092,206092,0.9336970980873468,high,"isolation_forest, lstm_autoencoder, deep_clustering",3
ALERT_154576,154576,0.9336230977892672,high,lstm_autoencoder,1
ALERT_222099,222099,0.9336200010052612,high,lstm_autoencoder,1
ALERT_097989,97989,0.9336125812779432,high,lstm_autoencoder,1
ALERT_343314,343314,0.9333803710380402,high,lstm_autoencoder,1
ALERT_205544,205544,0.9333564317272318,high,lstm_autoencoder,1
ALERT_207814,207814,0.9333355563217222,high,lstm_autoencoder,1
ALERT_041733,41733,0.9333173690256517,high,lstm_autoencoder,1
ALERT_186485,186485,0.9332166825436692,high,lstm_autoencoder,1
ALERT_321492,321492,0.9332134580279754,high,lstm_autoencoder,1
ALERT_125770,125770,0.9329822629714278,high,lstm_autoencoder,1
ALERT_309798,309798,0.9329083040313234,high,lstm_autoencoder,1
ALERT_136195,136195,0.9328267659582448,high,"isolation_forest, lstm_autoencoder, deep_clustering",3
ALERT_203191,203191,0.9327966296403076,high,lstm_autoencoder,1
ALERT_165525,165525,0.932777602643903,high,"lstm_autoencoder, deep_clustering",2
ALERT_335514,335514,0.9326815236088718,high,"isolation_forest, lstm_autoencoder, deep_clustering",3
ALERT_121383,121383,0.932672782314298,high,lstm_autoencoder,1
ALERT_238368,238368,0.9326324163591372,high,lstm_autoencoder,1
ALERT_106181,106181,0.9324759888852172,high,"isolation_forest, lstm_autoencoder",2
ALERT_033376,33376,0.9324644416968854,high,lstm_autoencoder,1
ALERT_081182,81182,0.9324090613864532,high,lstm_autoencoder,1
ALERT_140781,140781,0.9321062976074244,high,lstm_autoencoder,1
ALERT_244163,244163,0.932091968321051,high,lstm_autoencoder,1
ALERT_252073,252073,0.932040750352624,high,lstm_autoencoder,1
ALERT_008547,8547,0.9320150701486528,high,lstm_autoencoder,1
ALERT_001238,1238,0.931856236281796,high,"isolation_forest, lstm_autoencoder, deep_clustering",3
ALERT_292710,292710,0.9318486247174412,high,"isolation_forest, lstm_autoencoder",2
ALERT_126330,126330,0.9317476561918288,high,lstm_autoencoder,1
ALERT_097114,97114,0.931728926061652,high,lstm_autoencoder,1
ALERT_156135,156135,0.9317172505057936,high,lstm_autoencoder,1
ALERT_309969,309969,0.9316579459305822,high,lstm_autoencoder,1
ALERT_376057,376057,0.9316148958734504,high,lstm_autoencoder,1
ALERT_110408,110408,0.9315551406003972,high,lstm_autoencoder,1
ALERT_078559,78559,0.9315442600857016,high,lstm_autoencoder,1
ALERT_280137,280137,0.931534466506722,high,"isolation_forest, lstm_autoencoder",2
ALERT_144690,144690,0.9314808226817668,high,"isolation_forest, lstm_autoencoder, deep_clustering",3
ALERT_085534,85534,0.9314744595587312,high,lstm_autoencoder,1
ALERT_238201,238201,0.9314460714797326,high,lstm_autoencoder,1
ALERT_327233,327233,0.9314431137036076,high,lstm_autoencoder,1
ALERT_126951,126951,0.9314022723630316,high,lstm_autoencoder,1
ALERT_340079,340079,0.9313934893151696,high,lstm_autoencoder,1
ALERT_192840,192840,0.9313207939880492,high,lstm_autoencoder,1
ALERT_077813,77813,0.9313108370757582,high,lstm_autoencoder,1
ALERT_291811,291811,0.9311810244004995,high,lstm_autoencoder,1
ALERT_142663,142663,0.9311650776532332,high,lstm_autoencoder,1
ALERT_346243,346243,0.9311304174847927,high,"isolation_forest, lstm_autoencoder",2
ALERT_115183,115183,0.9310749189458952,high,lstm_autoencoder,1
ALERT_279008,279008,0.9310238231419932,high,lstm_autoencoder,1
ALERT_247003,247003,0.9309121832713332,high,lstm_autoencoder,1
ALERT_354684,354684,0.9308572024727116,high,lstm_autoencoder,1
ALERT_267053,267053,0.9307302296434542,high,lstm_autoencoder,1
ALERT_378282,378282,0.9307234776686124,high,lstm_autoencoder,1
ALERT_351306,351306,0.9306726960953337,high,lstm_autoencoder,1
ALERT_323628,323628,0.9306262182936416,high,lstm_autoencoder,1
ALERT_229017,229017,0.9306039157568212,high,lstm_autoencoder,1
ALERT_130935,130935,0.9304563927264894,high,lstm_autoencoder,1
ALERT_356277,356277,0.9303733480214834,high,lstm_autoencoder,1
ALERT_016117,16117,0.9303331212925188,high,lstm_autoencoder,1
ALERT_164827,164827,0.9302873662829974,high,"isolation_forest, lstm_autoencoder",2
ALERT_001385,1385,0.9302250153669048,high,lstm_autoencoder,1
ALERT_293696,293696,0.9302109273534372,high,lstm_autoencoder,1
ALERT_169849,169849,0.930180709935636,high,lstm_autoencoder,1
ALERT_331787,331787,0.9301568134253546,high,"isolation_forest, lstm_autoencoder, deep_clustering",3
ALERT_360154,360154,0.9301480712769504,high,lstm_autoencoder,1
ALERT_172631,172631,0.9301301457455424,high,lstm_autoencoder,1
ALERT_179829,179829,0.9300864601471888,high,lstm_autoencoder,1
ALERT_000000,0,0.9300845796541076,high,lstm_autoencoder,1
ALERT_087797,87797,0.929885488204336,high,lstm_autoencoder,1
ALERT_069114,69114,0.9298767180125476,high,lstm_autoencoder,1
ALERT_018550,18550,0.9298597535616584,high,lstm_autoencoder,1
ALERT_100068,100068,0.9297693718533628,high,lstm_autoencoder,1
ALERT_095698,95698,0.9297243790727828,high,lstm_autoencoder,1
ALERT_366269,366269,0.9297172094261762,high,lstm_autoencoder,1
ALERT_344196,344196,0.929609545990308,high,lstm_autoencoder,1
ALERT_284277,284277,0.9294551016145982,high,lstm_autoencoder,1
ALERT_196567,196567,0.9293343481363706,high,lstm_autoencoder,1
ALERT_055501,55501,0.929049360932616,high,lstm_autoencoder,1
ALERT_292466,292466,0.928988957758929,high,lstm_autoencoder,1
ALERT_190211,190211,0.928842884767627,high,lstm_autoencoder,1
ALERT_168831,168831,0.928837984496844,high,lstm_autoencoder,1
ALERT_379877,379877,0.9288310464929822,high,"isolation_forest, lstm_autoencoder, deep_clustering",3
ALERT_242870,242870,0.928761320928894,high,lstm_autoencoder,1
ALERT_272213,272213,0.9287113628033122,high,lstm_autoencoder,1
ALERT_031071,31071,0.9285901134559224,high,"lstm_autoencoder, deep_clustering",2
ALERT_308182,308182,0.9285823683715596,high,lstm_autoencoder,1
ALERT_130886,130886,0.9285703761813936,high,lstm_autoencoder,1
ALERT_178317,178317,0.9285356503698056,high,lstm_autoencoder,1
ALERT_081330,81330,0.9284640090038286,high,lstm_autoencoder,1
ALERT_217267,217267,0.9284027527074976,high,lstm_autoencoder,1
ALERT_086410,86410,0.928046948551013,high,lstm_autoencoder,1
ALERT_246248,246248,0.9280240497971776,high,lstm_autoencoder,1
ALERT_106201,106201,0.9279070983773288,high,lstm_autoencoder,1
ALERT_072752,72752,0.9277224433805814,high,lstm_autoencoder,1
ALERT_271191,271191,0.9276615236431458,high,lstm_autoencoder,1
ALERT_016021,16021,0.9276533740665656,high,lstm_autoencoder,1
ALERT_381174,381174,0.927651957594358,high,lstm_autoencoder,1
ALERT_320781,320781,0.9276345502260412,high,lstm_autoencoder,1
ALERT_167793,167793,0.9276340913403608,high,lstm_autoencoder,1
ALERT_101162,101162,0.9275375796436238,high,lstm_autoencoder,1
ALERT_291979,291979,0.9275209590969944,high,lstm_autoencoder,1
ALERT_195854,195854,0.9273399386914242,high,lstm_autoencoder,1
ALERT_093727,93727,0.9273269499375372,high,lstm_autoencoder,1
ALERT_287943,287943,0.92731812240419,high,lstm_autoencoder,1
ALERT_101212,101212,0.9272726659743706,high,lstm_autoencoder,1
ALERT_060313,60313,0.9272078880710056,high,lstm_autoencoder,1
ALERT_312435,312435,0.9270493770785128,high,lstm_autoencoder,1
ALERT_121003,121003,0.926984605768249,high,lstm_autoencoder,1
ALERT_075227,75227,0.9269634119357014,high,lstm_autoencoder,1
ALERT_132777,132777,0.9267663827467292,high,lstm_autoencoder,1
ALERT_300638,300638,0.926521868384208,high,lstm_autoencoder,1
ALERT_370529,370529,0.9261575565677976,high,lstm_autoencoder,1
ALERT_024086,24086,0.9261505427712944,high,lstm_autoencoder,1
ALERT_252918,252918,0.9261007964274338,high,lstm_autoencoder,1
ALERT_025307,25307,0.925989401777444,high,lstm_autoencoder,1
ALERT_103224,103224,0.9259436984374756,high,lstm_autoencoder,1
ALERT_352166,352166,0.925824205203474,high,lstm_autoencoder,1
ALERT_187747,187747,0.9258073873976804,high,lstm_autoencoder,1
ALERT_308037,308037,0.9256506548626582,high,"isolation_forest, lstm_autoencoder",2
ALERT_099389,99389,0.9255986047928,high,lstm_autoencoder,1
ALERT_240476,240476,0.925591901300868,high,lstm_autoencoder,1
ALERT_374617,374617,0.92552126857647,high,lstm_autoencoder,1
ALERT_067983,67983,0.9254010141196776,high,lstm_autoencoder,1
ALERT_263801,263801,0.9252939538681249,high,lstm_autoencoder,1
ALERT_168881,168881,0.9252732330047458,high,lstm_autoencoder,1
ALERT_265122,265122,0.9252340211472636,high,lstm_autoencoder,1
ALERT_262449,262449,0.9250619941369658,high,lstm_autoencoder,1
ALERT_357244,357244,0.925009922528633,high,lstm_autoencoder,1
ALERT_133880,133880,0.9250036252510024,high,lstm_autoencoder,1
ALERT_121736,121736,0.9249768911505992,high,lstm_autoencoder,1
ALERT_376698,376698,0.924969409339256,high,lstm_autoencoder,1
ALERT_030146,30146,0.9248701314944614,high,lstm_autoencoder,1
ALERT_150219,150219,0.924791432707422,high,lstm_autoencoder,1
ALERT_290491,290491,0.9245988460959784,high,lstm_autoencoder,1
ALERT_106885,106885,0.9245968037456976,high,lstm_autoencoder,1
ALERT_141726,141726,0.9245358784427296,high,lstm_autoencoder,1
ALERT_307328,307328,0.9244817872055916,high,lstm_autoencoder,1
ALERT_085072,85072,0.9242726328543852,high,lstm_autoencoder,1
ALERT_204942,204942,0.9241992189663794,high,lstm_autoencoder,1
ALERT_274971,274971,0.9241910275342652,high,lstm_autoencoder,1
ALERT_042586,42586,0.9240903609037142,high,lstm_autoencoder,1
ALERT_234933,234933,0.923932703225782,high,lstm_autoencoder,1
ALERT_249563,249563,0.9239313505454496,high,lstm_autoencoder,1
ALERT_226621,226621,0.9238610328652692,high,lstm_autoencoder,1
ALERT_120354,120354,0.9238119797076556,high,lstm_autoencoder,1
ALERT_208377,208377,0.9237573803889922,high,lstm_autoencoder,1
ALERT_368402,368402,0.9237144978822373,high,lstm_autoencoder,1
ALERT_145637,145637,0.9234853490061282,high,lstm_autoencoder,1
ALERT_019509,19509,0.9233519964866376,high,lstm_autoencoder,1
ALERT_263382,263382,0.9233495889805352,high,lstm_autoencoder,1
ALERT_013740,13740,0.923343032475552,high,lstm_autoencoder,1
ALERT_329880,329880,0.9232244769281062,high,"isolation_forest, lstm_autoencoder",2
ALERT_360121,360121,0.9231877487188976,high,lstm_autoencoder,1
ALERT_121824,121824,0.9231061666852952,high,lstm_autoencoder,1
ALERT_215184,215184,0.9230707253531484,high,lstm_autoencoder,1
ALERT_045874,45874,0.923028741585682,high,lstm_autoencoder,1
ALERT_352154,352154,0.923021874525498,high,lstm_autoencoder,1
ALERT_260293,260293,0.9230048902213824,high,lstm_autoencoder,1
ALERT_333673,333673,0.9228521915149636,high,lstm_autoencoder,1
ALERT_044672,44672,0.9228441409951762,high,lstm_autoencoder,1
ALERT_076035,76035,0.9228227507084906,high,lstm_autoencoder,1
ALERT_310804,310804,0.9227980351286016,high,"isolation_forest, lstm_autoencoder, deep_clustering",3
ALERT_044270,44270,0.9227768336940462,high,lstm_autoencoder,1
ALERT_053859,53859,0.9227688541344056,high,lstm_autoencoder,1
ALERT_372617,372617,0.922742257210868,high,lstm_autoencoder,1
ALERT_226096,226096,0.9227367851916036,high,"isolation_forest, lstm_autoencoder, deep_clustering",3
ALERT_213833,213833,0.9226900420196446,high,lstm_autoencoder,1
ALERT_140784,140784,0.922669303815916,high,lstm_autoencoder,1
ALERT_043501,43501,0.9225178917753152,high,lstm_autoencoder,1
ALERT_096960,96960,0.922384160902138,high,lstm_autoencoder,1
ALERT_224901,224901,0.9221289284771856,high,lstm_autoencoder,1
ALERT_244916,244916,0.922049523086317,high,lstm_autoencoder,1
ALERT_076052,76052,0.9219508665377012,high,lstm_autoencoder,1
ALERT_229744,229744,0.9218692731587532,high,lstm_autoencoder,1
ALERT_180424,180424,0.9218332933351138,high,lstm_autoencoder,1
ALERT_198555,198555,0.9216282750121794,high,lstm_autoencoder,1
ALERT_284465,284465,0.9214857300277688,high,lstm_autoencoder,1
ALERT_333454,333454,0.9214113157743908,high,lstm_autoencoder,1
ALERT_033837,33837,0.9210889975455454,high,"isolation_forest, lstm_autoencoder, deep_clustering",3
ALERT_288346,288346,0.9210560568538412,high,"isolation_forest, lstm_autoencoder",2
ALERT_295129,295129,0.9210264466672308,high,lstm_autoencoder,1
ALERT_328240,328240,0.92102621308841,high,lstm_autoencoder,1
ALERT_130313,130313,0.92094202446335,high,lstm_autoencoder,1
ALERT_163367,163367,0.9208852124353804,high,lstm_autoencoder,1
ALERT_283960,283960,0.9208493836196228,high,lstm_autoencoder,1
ALERT_274801,274801,0.9208317014180594,high,lstm_autoencoder,1
ALERT_206500,206500,0.9207801405006252,high,lstm_autoencoder,1
ALERT_060451,60451,0.9207545419154268,high,lstm_autoencoder,1
ALERT_198165,198165,0.9207313476132032,high,lstm_autoencoder,1
ALERT_081696,81696,0.9207267402417848,high,lstm_autoencoder,1
ALERT_325797,325797,0.9206470561539072,high,"isolation_forest, lstm_autoencoder",2
ALERT_227778,227778,0.9205223949172996,high,lstm_autoencoder,1
ALERT_279843,279843,0.920392822225246,high,lstm_autoencoder,1
ALERT_039842,39842,0.9202505485164102,high,"lstm_autoencoder, deep_clustering",2
ALERT_217966,217966,0.920160077049903,high,lstm_autoencoder,1
ALERT_261218,261218,0.9199545191336056,high,lstm_autoencoder,1
ALERT_108856,108856,0.91987777089317,high,"isolation_forest, lstm_autoencoder, deep_clustering",3
ALERT_091134,91134,0.9198644600640395,high,lstm_autoencoder,1
ALERT_154997,154997,0.919834993952217,high,lstm_autoencoder,1
ALERT_171209,171209,0.919824101018398,high,lstm_autoencoder,1
ALERT_105930,105930,0.9196070719609274,high,"isolation_forest, lstm_autoencoder",2
ALERT_226646,226646,0.9195422753188692,high,lstm_autoencoder,1
ALERT_361585,361585,0.9192727579459092,high,lstm_autoencoder,1
ALERT_328414,328414,0.9191038116673056,high,lstm_autoencoder,1
ALERT_048689,48689,0.9191035088364946,high,lstm_autoencoder,1
ALERT_338752,338752,0.919028246805874,high,lstm_autoencoder,1
ALERT_093413,93413,0.91902006808989,high,lstm_autoencoder,1
ALERT_210690,210690,0.9187799782837636,high,lstm_autoencoder,1
ALERT_093811,93811,0.9187621871488112,high,lstm_autoencoder,1
ALERT_337625,337625,0.9187396050387884,high,lstm_autoencoder,1
ALERT_336772,336772,0.918682199955947,high,lstm_autoencoder,1
ALERT_130582,130582,0.9185820282980306,high,lstm_autoencoder,1
ALERT_149725,149725,0.9185215609958725,high,lstm_autoencoder,1
ALERT_314609,314609,0.9184549510258256,high,lstm_autoencoder,1
ALERT_381371,381371,0.9184472961197092,high,lstm_autoencoder,1
ALERT_171456,171456,0.9183150047172344,high,lstm_autoencoder,1
ALERT_003140,3140,0.9181935486010806,high,lstm_autoencoder,1
ALERT_124836,124836,0.9181376784076406,high,lstm_autoencoder,1
ALERT_182991,182991,0.9180899405846248,high,lstm_autoencoder,1
ALERT_020123,20123,0.9179545391600928,high,lstm_autoencoder,1
ALERT_223033,223033,0.9178035305088688,high,"isolation_forest, lstm_autoencoder, deep_clustering",3
ALERT_240951,240951,0.9177213874682216,high,lstm_autoencoder,1
ALERT_039997,39997,0.9177081666452872,high,lstm_autoencoder,1
ALERT_095300,95300,0.9176127033687428,high,lstm_autoencoder,1
ALERT_356914,356914,0.9176054179364552,high,lstm_autoencoder,1
ALERT_226138,226138,0.9175162927645684,high,lstm_autoencoder,1
ALERT_130031,130031,0.917514067483386,high,lstm_autoencoder,1
ALERT_180628,180628,0.9173479225331188,high,lstm_autoencoder,1
ALERT_253729,253729,0.9172523386447472,high,"isolation_forest, lstm_autoencoder, deep_clustering",3
ALERT_027492,27492,0.917113926501601,high,lstm_autoencoder,1
ALERT_222856,222856,0.9170452060278838,high,lstm_autoencoder,1
ALERT_346566,346566,0.9169987695869616,high,lstm_autoencoder,1
ALERT_312540,312540,0.9169001644263896,high,lstm_autoencoder,1
ALERT_223448,223448,0.9168065553140076,high,lstm_autoencoder,1
ALERT_149695,149695,0.9163465077221676,high,lstm_autoencoder,1
ALERT_315955,315955,0.9163351689906498,high,lstm_autoencoder,1
ALERT_010642,10642,0.9162926514283396,high,lstm_autoencoder,1
ALERT_221160,221160,0.9161935241658852,high,lstm_autoencoder,1
ALERT_338755,338755,0.9159102917920284,high,lstm_autoencoder,1
ALERT_044449,44449,0.9157870804011298,high,lstm_autoencoder,1
ALERT_185667,185667,0.9157125987289578,high,lstm_autoencoder,1
ALERT_276783,276783,0.9156739942029868,high,"isolation_forest, lstm_autoencoder, deep_clustering",3
ALERT_271839,271839,0.915641187812582,high,lstm_autoencoder,1
ALERT_337539,337539,0.915619616101486,high,lstm_autoencoder,1
ALERT_268344,268344,0.91558152936817,high,lstm_autoencoder,1
ALERT_238859,238859,0.9155769175362336,high,"isolation_forest, lstm_autoencoder, deep_clustering",3
ALERT_351539,351539,0.9155256863733174,high,lstm_autoencoder,1
ALERT_221263,221263,0.9153486760711737,high,lstm_autoencoder,1
ALERT_150056,150056,0.9152916509191024,high,lstm_autoencoder,1
ALERT_311446,311446,0.9152808349831688,high,"lstm_autoencoder, deep_clustering",2
ALERT_335396,335396,0.915189991881464,high,"isolation_forest, lstm_autoencoder, deep_clustering",3
ALERT_005417,5417,0.91514320568381,high,lstm_autoencoder,1
ALERT_196943,196943,0.915077060008427,high,lstm_autoencoder,1
ALERT_071376,71376,0.9150481650441146,high,lstm_autoencoder,1
ALERT_089850,89850,0.9149943701173144,high,lstm_autoencoder,1
ALERT_261516,261516,0.9149923197614612,high,lstm_autoencoder,1
ALERT_163726,163726,0.9149256692709096,high,lstm_autoencoder,1
ALERT_191893,191893,0.914902249490364,high,lstm_autoencoder,1
ALERT_252924,252924,0.9147410356906824,high,lstm_autoencoder,1
ALERT_204291,204291,0.9147169733968784,high,lstm_autoencoder,1
ALERT_125803,125803,0.9144189989929852,high,lstm_autoencoder,1
ALERT_313447,313447,0.914394411682954,high,lstm_autoencoder,1
ALERT_167221,167221,0.9143896960477564,high,lstm_autoencoder,1
ALERT_178538,178538,0.9143818004692588,high,lstm_autoencoder,1
ALERT_122134,122134,0.9143630643143348,high,lstm_autoencoder,1
ALERT_017710,17710,0.9141738462405868,high,lstm_autoencoder,1
ALERT_251266,251266,0.9140918441337604,high,lstm_autoencoder,1
ALERT_304165,304165,0.9140618053383152,high,lstm_autoencoder,1
ALERT_182489,182489,0.914061742118364,high,lstm_autoencoder,1
ALERT_266891,266891,0.9140313468100472,high,lstm_autoencoder,1
ALERT_233655,233655,0.914031018697636,high,lstm_autoencoder,1
ALERT_065150,65150,0.9138337871176584,high,"isolation_forest, lstm_autoencoder, deep_clustering",3
ALERT_230784,230784,0.9138141620878476,high,lstm_autoencoder,1
ALERT_375461,375461,0.913737481545634,high,"isolation_forest, lstm_autoencoder",2
ALERT_105472,105472,0.9137178131808142,high,lstm_autoencoder,1
ALERT_171082,171082,0.9137105696197456,high,lstm_autoencoder,1
ALERT_339362,339362,0.9137034726545148,high,lstm_autoencoder,1
ALERT_279788,279788,0.9136854056072984,high,lstm_autoencoder,1
ALERT_192755,192755,0.9133209573531952,high,lstm_autoencoder,1
ALERT_253423,253423,0.9133026411524022,high,lstm_autoencoder,1
ALERT_005747,5747,0.913267030395108,high,"isolation_forest, lstm_autoencoder",2
ALERT_067612,67612,0.9131136420739496,high,lstm_autoencoder,1
ALERT_028267,28267,0.91305406654904,high,lstm_autoencoder,1
ALERT_278885,278885,0.9130119958849068,high,lstm_autoencoder,1
ALERT_333361,333361,0.91287333242583,high,"isolation_forest, lstm_autoencoder, deep_clustering",3
ALERT_067733,67733,0.9127047546037492,high,lstm_autoencoder,1
ALERT_170955,170955,0.9125859878688376,high,lstm_autoencoder,1
ALERT_048172,48172,0.9125626613919506,high,lstm_autoencoder,1
ALERT_345654,345654,0.9125410476734936,high,lstm_autoencoder,1
ALERT_111945,111945,0.9125262810263578,high,lstm_autoencoder,1
ALERT_072617,72617,0.9125204592696238,high,lstm_autoencoder,1
ALERT_076524,76524,0.91245831213115,high,lstm_autoencoder,1
ALERT_309533,309533,0.91244513513094,high,lstm_autoencoder,1
ALERT_226658,226658,0.9123364103126318,high,lstm_autoencoder,1
ALERT_006167,6167,0.9121667957947044,high,lstm_autoencoder,1
ALERT_242747,242747,0.9121634443765082,high,lstm_autoencoder,1
ALERT_115937,115937,0.9121321425673214,high,"isolation_forest, lstm_autoencoder",2
ALERT_251516,251516,0.9119068749889933,high,lstm_autoencoder,1
ALERT_362885,362885,0.911674079912537,high,lstm_autoencoder,1
ALERT_184008,184008,0.91154803097313,high,lstm_autoencoder,1
ALERT_367844,367844,0.9115319167555078,high,lstm_autoencoder,1
ALERT_176498,176498,0.9115313468989558,high,lstm_autoencoder,1
ALERT_092850,92850,0.911528874986806,high,lstm_autoencoder,1
ALERT_007351,7351,0.9114561412869888,high,lstm_autoencoder,1
ALERT_083889,83889,0.9114464028539204,high,lstm_autoencoder,1
ALERT_021976,21976,0.9112792038131444,high,lstm_autoencoder,1
ALERT_289852,289852,0.9112552662644616,high,lstm_autoencoder,1
ALERT_202730,202730,0.9112116875130866,high,lstm_autoencoder,1
ALERT_054702,54702,0.9111789430340352,high,lstm_autoencoder,1
ALERT_139160,139160,0.910914138795146,high,lstm_autoencoder,1
ALERT_096063,96063,0.9109022777059168,high,lstm_autoencoder,1
ALERT_311163,311163,0.9108729197433248,high,lstm_autoencoder,1
ALERT_144164,144164,0.9108650524026132,high,lstm_autoencoder,1
ALERT_242255,242255,0.9107911502400788,high,lstm_autoencoder,1
ALERT_245971,245971,0.9107733897606546,high,lstm_autoencoder,1
ALERT_365346,365346,0.9107571723810438,high,lstm_autoencoder,1
ALERT_090613,90613,0.9106809642845906,high,lstm_autoencoder,1
ALERT_361216,361216,0.9106174157625608,high,lstm_autoencoder,1
ALERT_140414,140414,0.9105911007942094,high,lstm_autoencoder,1
ALERT_170146,170146,0.9105146672764292,high,lstm_autoencoder,1
ALERT_112217,112217,0.9104227520973404,high,lstm_autoencoder,1
ALERT_173296,173296,0.910371795396268,high,lstm_autoencoder,1
ALERT_115985,115985,0.9103270926955224,high,lstm_autoencoder,1
ALERT_340499,340499,0.9103262215953356,high,lstm_autoencoder,1
ALERT_043326,43326,0.910284166008024,high,lstm_autoencoder,1
ALERT_292406,292406,0.910267651732916,high,lstm_autoencoder,1
ALERT_033242,33242,0.9102668581986356,high,"isolation_forest, lstm_autoencoder, deep_clustering",3
ALERT_255783,255783,0.91025319627498,high,lstm_autoencoder,1
ALERT_355632,355632,0.9101695347141728,high,lstm_autoencoder,1
ALERT_143998,143998,0.9101654795056336,high,lstm_autoencoder,1
ALERT_050182,50182,0.909992226992982,high,lstm_autoencoder,1
ALERT_060876,60876,0.9099756759919176,high,lstm_autoencoder,1
ALERT_193911,193911,0.9099363537238112,high,lstm_autoencoder,1
ALERT_153176,153176,0.9098944654032852,high,lstm_autoencoder,1
ALERT_175576,175576,0.9096762448893878,high,lstm_autoencoder,1
ALERT_196768,196768,0.9096507642333416,high,lstm_autoencoder,1
ALERT_038122,38122,0.9096155312004256,high,lstm_autoencoder,1
ALERT_266327,266327,0.9095301636712732,high,lstm_autoencoder,1
ALERT_006280,6280,0.909449582221576,high,lstm_autoencoder,1
ALERT_151292,151292,0.90935737671699,high,lstm_autoencoder,1
ALERT_353505,353505,0.9093507336250016,high,lstm_autoencoder,1
ALERT_153494,153494,0.9093240440665752,high,lstm_autoencoder,1
ALERT_298391,298391,0.909302250560452,high,lstm_autoencoder,1
ALERT_181656,181656,0.9091672343779263,high,lstm_autoencoder,1
ALERT_097889,97889,0.909067853191613,high,"isolation_forest, lstm_autoencoder, deep_clustering",3
ALERT_001286,1286,0.908942913717926,high,lstm_autoencoder,1
ALERT_244734,244734,0.9087321252992612,high,lstm_autoencoder,1
ALERT_168048,168048,0.9087104975336032,high,lstm_autoencoder,1
ALERT_349350,349350,0.9086903129466344,high,lstm_autoencoder,1
ALERT_247986,247986,0.908646146207306,high,lstm_autoencoder,1
ALERT_354989,354989,0.9083835043356816,high,lstm_autoencoder,1
ALERT_217443,217443,0.9083002756806968,high,lstm_autoencoder,1
ALERT_268855,268855,0.9082841214556228,high,lstm_autoencoder,1
ALERT_034732,34732,0.9082767404951596,high,lstm_autoencoder,1
ALERT_281867,281867,0.90822771984788,high,"isolation_forest, lstm_autoencoder",2
ALERT_019242,19242,0.908184494120525,high,lstm_autoencoder,1
ALERT_211345,211345,0.908169490396784,high,lstm_autoencoder,1
ALERT_220201,220201,0.9081350323993126,high,lstm_autoencoder,1
ALERT_284086,284086,0.9080715336187668,high,lstm_autoencoder,1
ALERT_154890,154890,0.9080457716218004,high,lstm_autoencoder,1
ALERT_110805,110805,0.9080341007860554,high,lstm_autoencoder,1
ALERT_140859,140859,0.9079315863788932,high,lstm_autoencoder,1
ALERT_250950,250950,0.9078872935155672,high,lstm_autoencoder,1
ALERT_182228,182228,0.907739392846678,high,lstm_autoencoder,1
ALERT_338738,338738,0.9076087923828912,high,lstm_autoencoder,1
ALERT_328927,328927,0.9076085802696244,high,lstm_autoencoder,1
ALERT_343400,343400,0.9075989356645112,high,lstm_autoencoder,1
ALERT_059396,59396,0.9074910697720064,high,lstm_autoencoder,1
ALERT_378709,378709,0.9074026948701645,high,lstm_autoencoder,1
ALERT_150885,150885,0.9073817032500672,high,lstm_autoencoder,1
ALERT_006396,6396,0.9073010856820944,high,lstm_autoencoder,1
ALERT_032115,32115,0.9072547810363368,high,"isolation_forest, lstm_autoencoder",2
ALERT_033396,33396,0.9072067614637448,high,lstm_autoencoder,1
ALERT_253041,253041,0.9072030367087006,high,lstm_autoencoder,1
